,0,1
2266,sleep begin 2010-03-28 08:07:05.018774 r2,work begin 2010-03-28 23:01:30.003763 r2
2267,work begin 2010-03-28 23:01:30.003763 r2,meal_preparation begin 2010-03-28 23:13:46.009278 r2
2268,meal_preparation begin 2010-03-28 23:13:46.009278 r2,eating begin 2010-03-28 23:18:52.035229 r2
2269,eating begin 2010-03-28 23:18:52.035229 r2,personal_hygiene begin 2010-03-28 23:57:55.046004 r2
2270,personal_hygiene begin 2010-03-28 23:57:55.046004 r2,work begin 2010-03-29 00:00:37.026633 r2
2271,work begin 2010-03-29 00:00:37.026633 r2,personal_hygiene begin 2010-03-29 00:01:40.014595 r2
2272,personal_hygiene begin 2010-03-29 00:01:40.014595 r2,leave_home begin 2010-03-29 00:03:00.059042 r2
2273,leave_home begin 2010-03-29 00:03:00.059042 r2,enter_home begin 2010-03-29 00:15:26.017527 r2
2274,enter_home begin 2010-03-29 00:15:26.017527 r2,work begin 2010-03-29 00:16:29.050015 r2
2275,work begin 2010-03-29 00:16:29.050015 r2,work begin 2010-03-29 00:22:27.076472 r2
2276,work begin 2010-03-29 00:22:27.076472 r2,sleep begin 2010-03-29 01:04:30.013139 r2
2277,sleep begin 2010-03-29 01:04:30.013139 r2,personal_hygiene begin 2010-03-29 01:28:01.051585 r2
2278,personal_hygiene begin 2010-03-29 01:28:01.051585 r2,sleep begin 2010-03-29 01:29:22.037578 r2
2279,sleep begin 2010-03-29 01:29:22.037578 r2,personal_hygiene begin 2010-03-29 07:11:24.019756 r2
2280,personal_hygiene begin 2010-03-29 07:11:24.019756 r2,work begin 2010-03-29 07:14:24.097594 r2
2281,work begin 2010-03-29 07:14:24.097594 r2,personal_hygiene begin 2010-03-29 07:15:21.072553 r2
2282,personal_hygiene begin 2010-03-29 07:15:21.072553 r2,bathing begin 2010-03-29 07:16:50.096816 r2
2283,bathing begin 2010-03-29 07:16:50.096816 r2,work begin 2010-03-29 07:40:52.008856 r2
2284,work begin 2010-03-29 07:40:52.008856 r2,meal_preparation begin 2010-03-29 07:51:43.031395 r2
2285,meal_preparation begin 2010-03-29 07:51:43.031395 r2,eating begin 2010-03-29 08:02:04.025203 r2
2286,eating begin 2010-03-29 08:02:04.025203 r2,watch_tv begin 2010-03-29 08:21:06.065165 r2
2287,watch_tv begin 2010-03-29 08:21:06.065165 r2,work begin 2010-03-29 23:00:08.003544 r2
2288,work begin 2010-03-29 23:00:08.003544 r2,sleep begin 2010-03-30 00:37:19.089595 r2
2289,sleep begin 2010-03-30 00:37:19.089595 r2,personal_hygiene begin 2010-03-30 00:42:59.018634 r2
2290,personal_hygiene begin 2010-03-30 00:42:59.018634 r2,sleep begin 2010-03-30 00:50:59.018559 r2
2291,sleep begin 2010-03-30 00:50:59.018559 r2,personal_hygiene begin 2010-03-30 06:00:55.090829 r2
2292,personal_hygiene begin 2010-03-30 06:00:55.090829 r2,sleep begin 2010-03-30 06:03:47.095919 r2
2293,sleep begin 2010-03-30 06:03:47.095919 r2,work begin 2010-03-30 23:00:13.078632 r2
2294,work begin 2010-03-30 23:00:13.078632 r2,personal_hygiene begin 2010-03-30 23:28:19.072302 r2
2295,personal_hygiene begin 2010-03-30 23:28:19.072302 r2,work begin 2010-03-30 23:33:15.044553 r2
2296,work begin 2010-03-30 23:33:15.044553 r2,personal_hygiene begin 2010-03-30 23:36:17.061618 r2
2297,personal_hygiene begin 2010-03-30 23:36:17.061618 r2,personal_hygiene begin 2010-03-30 23:41:42.006081 r2
2298,personal_hygiene begin 2010-03-30 23:41:42.006081 r2,work begin 2010-03-30 23:45:48.045764 r2
2299,work begin 2010-03-30 23:45:48.045764 r2,personal_hygiene begin 2010-03-30 23:58:55.052545 r2
2300,personal_hygiene begin 2010-03-30 23:58:55.052545 r2,work begin 2010-03-30 23:59:26.064814 r2
2301,work begin 2010-03-30 23:59:26.064814 r2,personal_hygiene begin 2010-03-31 00:08:08.041439 r2
2302,personal_hygiene begin 2010-03-31 00:08:08.041439 r2,work begin 2010-03-31 00:10:34.004399 r2
2303,work begin 2010-03-31 00:10:34.004399 r2,personal_hygiene begin 2010-03-31 00:18:02.078031 r2
2304,personal_hygiene begin 2010-03-31 00:18:02.078031 r2,work begin 2010-03-31 00:21:39.050626 r2
2305,work begin 2010-03-31 00:21:39.050626 r2,sleep begin 2010-03-31 01:05:49.085205 r2
2306,sleep begin 2010-03-31 01:05:49.085205 r2,work begin 2010-03-31 08:30:33.065484 r2
2307,work begin 2010-03-31 08:30:33.065484 r2,meal_preparation begin 2010-03-31 08:34:51.018677 r2
2308,meal_preparation begin 2010-03-31 08:34:51.018677 r2,work begin 2010-03-31 23:02:13.087557 r2
2309,work begin 2010-03-31 23:02:13.087557 r2,meal_preparation begin 2010-04-01 00:14:35.096667 r2
2310,meal_preparation begin 2010-04-01 00:14:35.096667 r2,work begin 2010-04-01 00:17:47.092238 r2
2311,work begin 2010-04-01 00:17:47.092238 r2,sleep begin 2010-04-01 00:27:30.069541 r2
2312,sleep begin 2010-04-01 00:27:30.069541 r2,personal_hygiene begin 2010-04-01 08:12:24.017256 r2
2313,personal_hygiene begin 2010-04-01 08:12:24.017256 r2,work begin 2010-04-01 08:23:23.084668 r2
2314,work begin 2010-04-01 08:23:23.084668 r2,enter_home begin 2010-04-02 01:33:32.099209 r2
2315,enter_home begin 2010-04-02 01:33:32.099209 r2,work begin 2010-04-02 01:34:41.043511 r2
2316,work begin 2010-04-02 01:34:41.043511 r2,sleep begin 2010-04-02 02:28:34.047918 r2
2317,sleep begin 2010-04-02 02:28:34.047918 r2,personal_hygiene begin 2010-04-02 04:06:41.084613 r2
2318,personal_hygiene begin 2010-04-02 04:06:41.084613 r2,sleep begin 2010-04-02 04:08:22.008626 r2
2319,sleep begin 2010-04-02 04:08:22.008626 r2,personal_hygiene begin 2010-04-02 06:15:47.076517 r2
2320,personal_hygiene begin 2010-04-02 06:15:47.076517 r2,bathing begin 2010-04-02 06:16:53.046251 r2
2321,bathing begin 2010-04-02 06:16:53.046251 r2,personal_hygiene begin 2010-04-02 07:04:59.081807 r2
2322,personal_hygiene begin 2010-04-02 07:04:59.081807 r2,work begin 2010-04-02 07:10:08.004875 r2
2323,work begin 2010-04-02 07:10:08.004875 r2,work begin 2010-04-02 07:19:03.030554 r2
2324,work begin 2010-04-02 07:19:03.030554 r2,watch_tv begin 2010-04-02 07:21:35.016699 r2
2325,watch_tv begin 2010-04-02 07:21:35.016699 r2,personal_hygiene begin 2010-04-02 07:25:46.047338 r2
2326,personal_hygiene begin 2010-04-02 07:25:46.047338 r2,work begin 2010-04-02 07:26:57.025544 r2
2327,work begin 2010-04-02 07:26:57.025544 r2,personal_hygiene begin 2010-04-02 07:33:38.058781 r2
2328,personal_hygiene begin 2010-04-02 07:33:38.058781 r2,personal_hygiene begin 2010-04-02 07:51:02.099507 r2
2329,personal_hygiene begin 2010-04-02 07:51:02.099507 r2,work begin 2010-04-02 07:59:28.048347 r2
2330,work begin 2010-04-02 07:59:28.048347 r2,leave_home begin 2010-04-02 08:03:57.082576 r2
2331,leave_home begin 2010-04-02 08:03:57.082576 r2,sleep begin 2010-04-02 23:00:36.005624 r2
2332,sleep begin 2010-04-02 23:00:36.005624 r2,personal_hygiene begin 2010-04-03 08:53:58.012885 r2
2333,personal_hygiene begin 2010-04-03 08:53:58.012885 r2,watch_tv begin 2010-04-03 23:00:01.022265 r2
2334,watch_tv begin 2010-04-03 23:00:01.022265 r2,work begin 2010-04-03 23:11:54.068021 r2
2335,work begin 2010-04-03 23:11:54.068021 r2,sleep begin 2010-04-03 23:48:08.069702 r2
2336,sleep begin 2010-04-03 23:48:08.069702 r2,watch_tv begin 2010-04-04 23:01:58.008758 r2
2337,watch_tv begin 2010-04-04 23:01:58.008758 r2,personal_hygiene begin 2010-04-04 23:37:41.052284 r2
2338,personal_hygiene begin 2010-04-04 23:37:41.052284 r2,work begin 2010-04-04 23:38:51.043281 r2
2339,work begin 2010-04-04 23:38:51.043281 r2,meal_preparation begin 2010-04-04 23:52:17.092548 r2
2340,meal_preparation begin 2010-04-04 23:52:17.092548 r2,eating begin 2010-04-05 00:07:23.014557 r2
2341,eating begin 2010-04-05 00:07:23.014557 r2,watch_tv begin 2010-04-05 00:18:46.013558 r2
2342,watch_tv begin 2010-04-05 00:18:46.013558 r2,work begin 2010-04-05 00:39:49.050528 r2
2343,work begin 2010-04-05 00:39:49.050528 r2,sleep begin 2010-04-05 00:48:54.025495 r2
2344,sleep begin 2010-04-05 00:48:54.025495 r2,personal_hygiene begin 2010-04-05 04:17:38.049351 r2
2345,personal_hygiene begin 2010-04-05 04:17:38.049351 r2,sleep begin 2010-04-05 04:19:28.069045 r2
2346,sleep begin 2010-04-05 04:19:28.069045 r2,work begin 2010-04-05 07:13:14.084409 r2
2347,work begin 2010-04-05 07:13:14.084409 r2,personal_hygiene begin 2010-04-05 07:16:25.005257 r2
2348,personal_hygiene begin 2010-04-05 07:16:25.005257 r2,bathing begin 2010-04-05 07:17:51.035165 r2
2349,bathing begin 2010-04-05 07:17:51.035165 r2,work begin 2010-04-05 07:36:48.009369 r2
2350,work begin 2010-04-05 07:36:48.009369 r2,meal_preparation begin 2010-04-05 07:39:29.070584 r2
2351,meal_preparation begin 2010-04-05 07:39:29.070584 r2,eating begin 2010-04-05 07:46:57.060594 r2
2352,eating begin 2010-04-05 07:46:57.060594 r2,work begin 2010-04-05 08:24:30.003444 r2
2353,work begin 2010-04-05 08:24:30.003444 r2,watch_tv begin 2010-04-05 23:12:10.025563 r2
2354,watch_tv begin 2010-04-05 23:12:10.025563 r2,work begin 2010-04-05 23:21:38.085558 r2
2355,work begin 2010-04-05 23:21:38.085558 r2,sleep begin 2010-04-05 23:38:25.045664 r2
2356,sleep begin 2010-04-05 23:38:25.045664 r2,personal_hygiene begin 2010-04-06 02:36:41.070637 r2
2357,personal_hygiene begin 2010-04-06 02:36:41.070637 r2,sleep begin 2010-04-06 02:38:52.000079 r2
2358,sleep begin 2010-04-06 02:38:52.000079 r2,personal_hygiene begin 2010-04-06 08:43:23.005309 r2
2359,personal_hygiene begin 2010-04-06 08:43:23.005309 r2,bathing begin 2010-04-06 08:47:54.098254 r2
2360,bathing begin 2010-04-06 08:47:54.098254 r2,meal_preparation begin 2010-04-06 23:00:35.049521 r2
2361,meal_preparation begin 2010-04-06 23:00:35.049521 r2,work begin 2010-04-06 23:02:09.072279 r2
2362,work begin 2010-04-06 23:02:09.072279 r2,sleep begin 2010-04-06 23:58:50.053463 r2
2363,sleep begin 2010-04-06 23:58:50.053463 r2,personal_hygiene begin 2010-04-07 08:55:42.080971 r2
2364,personal_hygiene begin 2010-04-07 08:55:42.080971 r2,work begin 2010-04-07 08:57:06.044702 r2
2365,work begin 2010-04-07 08:57:06.044702 r2,work begin 2010-04-07 23:00:20.002547 r2
2366,work begin 2010-04-07 23:00:20.002547 r2,sleep begin 2010-04-08 00:22:17.008333 r2
2367,sleep begin 2010-04-08 00:22:17.008333 r2,personal_hygiene begin 2010-04-08 08:24:26.076486 r2
2368,personal_hygiene begin 2010-04-08 08:24:26.076486 r2,work begin 2010-04-08 08:26:40.000014 r2
2369,work begin 2010-04-08 08:26:40.000014 r2,sleep begin 2010-04-08 08:48:38.003092 r2
2370,sleep begin 2010-04-08 08:48:38.003092 r2,sleep begin 2010-04-08 23:15:38.045209 r2
2371,sleep begin 2010-04-08 23:15:38.045209 r2,personal_hygiene begin 2010-04-09 04:19:36.045709 r2
2372,personal_hygiene begin 2010-04-09 04:19:36.045709 r2,personal_hygiene begin 2010-04-09 04:22:28.044126 r2
2373,personal_hygiene begin 2010-04-09 04:22:28.044126 r2,work begin 2010-04-09 04:30:22.042533 r2
2374,work begin 2010-04-09 04:30:22.042533 r2,personal_hygiene begin 2010-04-09 04:42:18.063582 r2
2375,personal_hygiene begin 2010-04-09 04:42:18.063582 r2,leave_home begin 2010-04-09 04:47:07.072687 r2
2376,leave_home begin 2010-04-09 04:47:07.072687 r2,work begin 2010-04-11 23:00:52.095482 r2
2377,work begin 2010-04-11 23:00:52.095482 r2,watch_tv begin 2010-04-11 23:33:52.089515 r2
2378,watch_tv begin 2010-04-11 23:33:52.089515 r2,work begin 2010-04-11 23:34:39.023618 r2
2379,work begin 2010-04-11 23:34:39.023618 r2,personal_hygiene begin 2010-04-11 23:39:34.063642 r2
2380,personal_hygiene begin 2010-04-11 23:39:34.063642 r2,work begin 2010-04-11 23:44:27.017759 r2
2381,work begin 2010-04-11 23:44:27.017759 r2,sleep begin 2010-04-11 23:49:18.069194 r2
2382,sleep begin 2010-04-11 23:49:18.069194 r2,personal_hygiene begin 2010-04-12 00:18:31.093403 r2
2383,personal_hygiene begin 2010-04-12 00:18:31.093403 r2,sleep begin 2010-04-12 00:24:30.025661 r2
2384,sleep begin 2010-04-12 00:24:30.025661 r2,personal_hygiene begin 2010-04-12 06:48:43.051648 r2
2385,personal_hygiene begin 2010-04-12 06:48:43.051648 r2,watch_tv begin 2010-04-12 06:52:03.056276 r2
2386,watch_tv begin 2010-04-12 06:52:03.056276 r2,personal_hygiene begin 2010-04-12 07:29:10.033278 r2
2387,personal_hygiene begin 2010-04-12 07:29:10.033278 r2,personal_hygiene begin 2010-04-12 07:45:29.021849 r2
2388,personal_hygiene begin 2010-04-12 07:45:29.021849 r2,watch_tv begin 2010-04-12 07:49:01.088276 r2
2389,watch_tv begin 2010-04-12 07:49:01.088276 r2,work begin 2010-04-12 08:39:14.005734 r2
2390,work begin 2010-04-12 08:39:14.005734 r2,meal_preparation begin 2010-04-12 08:41:07.058324 r2
2391,meal_preparation begin 2010-04-12 08:41:07.058324 r2,sleep begin 2010-04-12 23:01:32.041579 r2
2392,sleep begin 2010-04-12 23:01:32.041579 r2,personal_hygiene begin 2010-04-13 06:19:33.082567 r2
2393,personal_hygiene begin 2010-04-13 06:19:33.082567 r2,meal_preparation begin 2010-04-13 06:22:04.098539 r2
2394,meal_preparation begin 2010-04-13 06:22:04.098539 r2,eating begin 2010-04-13 06:27:34.020471 r2
2395,eating begin 2010-04-13 06:27:34.020471 r2,watch_tv begin 2010-04-13 06:40:16.057525 r2
2396,watch_tv begin 2010-04-13 06:40:16.057525 r2,work begin 2010-04-13 07:04:28.001414 r2
2397,work begin 2010-04-13 07:04:28.001414 r2,personal_hygiene begin 2010-04-13 07:07:18.006197 r2
2398,personal_hygiene begin 2010-04-13 07:07:18.006197 r2,work begin 2010-04-13 07:10:37.081833 r2
2399,work begin 2010-04-13 07:10:37.081833 r2,personal_hygiene begin 2010-04-13 08:44:35.072562 r2
2400,personal_hygiene begin 2010-04-13 08:44:35.072562 r2,personal_hygiene begin 2010-04-13 08:56:14.079799 r2
2401,personal_hygiene begin 2010-04-13 08:56:14.079799 r2,watch_tv begin 2010-04-13 23:00:42.042226 r2
2402,watch_tv begin 2010-04-13 23:00:42.042226 r2,meal_preparation begin 2010-04-13 23:31:55.093534 r2
2403,meal_preparation begin 2010-04-13 23:31:55.093534 r2,work begin 2010-04-13 23:36:28.042817 r2
2404,work begin 2010-04-13 23:36:28.042817 r2,sleep begin 2010-04-14 00:04:52.075476 r2
2405,sleep begin 2010-04-14 00:04:52.075476 r2,personal_hygiene begin 2010-04-14 07:18:35.021383 r2
2406,personal_hygiene begin 2010-04-14 07:18:35.021383 r2,work begin 2010-04-14 07:19:58.001209 r2
2407,work begin 2010-04-14 07:19:58.001209 r2,meal_preparation begin 2010-04-14 07:26:39.092053 r2
2408,meal_preparation begin 2010-04-14 07:26:39.092053 r2,personal_hygiene begin 2010-04-14 07:31:56.036925 r2
2409,personal_hygiene begin 2010-04-14 07:31:56.036925 r2,meal_preparation begin 2010-04-14 07:36:12.019281 r2
2410,meal_preparation begin 2010-04-14 07:36:12.019281 r2,personal_hygiene begin 2010-04-14 07:38:54.010672 r2
2411,personal_hygiene begin 2010-04-14 07:38:54.010672 r2,meal_preparation begin 2010-04-14 07:45:12.017389 r2
2412,meal_preparation begin 2010-04-14 07:45:12.017389 r2,work begin 2010-04-14 08:15:21.051947 r2
2413,work begin 2010-04-14 08:15:21.051947 r2,sleep begin 2010-04-14 23:39:13.014322 r2
2414,sleep begin 2010-04-14 23:39:13.014322 r2,personal_hygiene begin 2010-04-15 08:16:32.000604 r2
2415,personal_hygiene begin 2010-04-15 08:16:32.000604 r2,work begin 2010-04-15 08:18:55.079456 r2
2416,work begin 2010-04-15 08:18:55.079456 r2,meal_preparation begin 2010-04-15 08:40:51.073526 r2
2417,meal_preparation begin 2010-04-15 08:40:51.073526 r2,eating begin 2010-04-15 08:47:40.070196 r2
2418,eating begin 2010-04-15 08:47:40.070196 r2,watch_tv begin 2010-04-15 23:01:46.046146 r2
2419,watch_tv begin 2010-04-15 23:01:46.046146 r2,work begin 2010-04-15 23:04:54.005301 r2
2420,work begin 2010-04-15 23:04:54.005301 r2,sleep begin 2010-04-15 23:29:11.035255 r2
2421,sleep begin 2010-04-15 23:29:11.035255 r2,personal_hygiene begin 2010-04-16 03:02:58.028912 r2
2422,personal_hygiene begin 2010-04-16 03:02:58.028912 r2,sleep begin 2010-04-16 03:21:50.013196 r2
2423,sleep begin 2010-04-16 03:21:50.013196 r2,personal_hygiene begin 2010-04-16 06:52:09.073598 r2
2424,personal_hygiene begin 2010-04-16 06:52:09.073598 r2,sleep begin 2010-04-16 06:54:07.097898 r2
2425,sleep begin 2010-04-16 06:54:07.097898 r2,personal_hygiene begin 2010-04-16 07:25:47.003794 r2
2426,personal_hygiene begin 2010-04-16 07:25:47.003794 r2,bathing begin 2010-04-16 07:29:48.098581 r2
2427,bathing begin 2010-04-16 07:29:48.098581 r2,work begin 2010-04-16 08:02:16.019717 r2
2428,work begin 2010-04-16 08:02:16.019717 r2,meal_preparation begin 2010-04-16 08:12:31.003317 r2
2429,meal_preparation begin 2010-04-16 08:12:31.003317 r2,eating begin 2010-04-16 08:18:36.081902 r2
2430,eating begin 2010-04-16 08:18:36.081902 r2,work begin 2010-04-16 08:45:17.031636 r2
2431,work begin 2010-04-16 08:45:17.031636 r2,leave_home begin 2010-04-16 08:50:45.040499 r2
2432,leave_home begin 2010-04-16 08:50:45.040499 r2,sleep begin 2010-04-17 23:06:42.092717 r2
2433,sleep begin 2010-04-17 23:06:42.092717 r2,personal_hygiene begin 2010-04-18 00:48:13.072297 r2
2434,personal_hygiene begin 2010-04-18 00:48:13.072297 r2,meal_preparation begin 2010-04-18 00:50:56.040433 r2
2435,meal_preparation begin 2010-04-18 00:50:56.040433 r2,work begin 2010-04-18 00:53:23.065002 r2
2436,work begin 2010-04-18 00:53:23.065002 r2,sleep begin 2010-04-18 01:27:41.009018 r2
2437,sleep begin 2010-04-18 01:27:41.009018 r2,personal_hygiene begin 2010-04-18 23:02:18.058469 r2
2438,personal_hygiene begin 2010-04-18 23:02:18.058469 r2,sleep begin 2010-04-18 23:04:05.033495 r2
2439,sleep begin 2010-04-18 23:04:05.033495 r2,personal_hygiene begin 2010-04-19 03:01:07.063578 r2
2440,personal_hygiene begin 2010-04-19 03:01:07.063578 r2,sleep begin 2010-04-19 03:02:46.019611 r2
2441,sleep begin 2010-04-19 03:02:46.019611 r2,personal_hygiene begin 2010-04-19 07:23:35.003635 r2
2442,personal_hygiene begin 2010-04-19 07:23:35.003635 r2,work begin 2010-04-19 07:40:05.006663 r2
2443,work begin 2010-04-19 07:40:05.006663 r2,personal_hygiene begin 2010-04-19 07:46:48.000094 r2
2444,personal_hygiene begin 2010-04-19 07:46:48.000094 r2,work begin 2010-04-19 07:51:33.036577 r2
2445,work begin 2010-04-19 07:51:33.036577 r2,meal_preparation begin 2010-04-19 08:10:57.049112 r2
2446,meal_preparation begin 2010-04-19 08:10:57.049112 r2,eating begin 2010-04-19 08:28:35.095588 r2
2447,eating begin 2010-04-19 08:28:35.095588 r2,watch_tv begin 2010-04-19 08:38:35.082161 r2
2448,watch_tv begin 2010-04-19 08:38:35.082161 r2,work begin 2010-04-19 23:01:23.045143 r2
2449,work begin 2010-04-19 23:01:23.045143 r2,personal_hygiene begin 2010-04-19 23:27:44.072015 r2
2450,personal_hygiene begin 2010-04-19 23:27:44.072015 r2,sleep begin 2010-04-19 23:30:49.048284 r2
2451,sleep begin 2010-04-19 23:30:49.048284 r2,meal_preparation begin 2010-04-19 23:33:04.017802 r2
2452,meal_preparation begin 2010-04-19 23:33:04.017802 r2,work begin 2010-04-19 23:40:28.079689 r2
2453,work begin 2010-04-19 23:40:28.079689 r2,sleep begin 2010-04-20 00:50:55.011481 r2
2454,sleep begin 2010-04-20 00:50:55.011481 r2,personal_hygiene begin 2010-04-20 05:55:28.023054 r2
2455,personal_hygiene begin 2010-04-20 05:55:28.023054 r2,sleep begin 2010-04-20 05:58:38.027789 r2
2456,sleep begin 2010-04-20 05:58:38.027789 r2,watch_tv begin 2010-04-20 07:09:05.045645 r2
2457,watch_tv begin 2010-04-20 07:09:05.045645 r2,watch_tv begin 2010-04-20 07:48:49.058581 r2
2458,watch_tv begin 2010-04-20 07:48:49.058581 r2,personal_hygiene begin 2010-04-20 08:26:44.001633 r2
2459,personal_hygiene begin 2010-04-20 08:26:44.001633 r2,watch_tv begin 2010-04-20 08:29:45.011698 r2
2460,watch_tv begin 2010-04-20 08:29:45.011698 r2,personal_hygiene begin 2010-04-20 08:50:44.027804 r2
2461,personal_hygiene begin 2010-04-20 08:50:44.027804 r2,watch_tv begin 2010-04-20 08:53:44.008308 r2
2462,watch_tv begin 2010-04-20 08:53:44.008308 r2,work begin 2010-04-20 23:01:55.000882 r2
2463,work begin 2010-04-20 23:01:55.000882 r2,personal_hygiene begin 2010-04-20 23:14:01.075793 r2
2464,personal_hygiene begin 2010-04-20 23:14:01.075793 r2,sleep begin 2010-04-20 23:15:52.023177 r2
2465,sleep begin 2010-04-20 23:15:52.023177 r2,personal_hygiene begin 2010-04-21 07:31:21.056603 r2
2466,personal_hygiene begin 2010-04-21 07:31:21.056603 r2,work begin 2010-04-21 07:33:07.058467 r2
2467,work begin 2010-04-21 07:33:07.058467 r2,personal_hygiene begin 2010-04-21 07:42:43.098418 r2
2468,personal_hygiene begin 2010-04-21 07:42:43.098418 r2,personal_hygiene begin 2010-04-21 07:47:17.070686 r2
2469,personal_hygiene begin 2010-04-21 07:47:17.070686 r2,work begin 2010-04-21 08:11:56.013706 r2
2470,work begin 2010-04-21 08:11:56.013706 r2,personal_hygiene begin 2010-04-21 08:19:16.039073 r2
2471,personal_hygiene begin 2010-04-21 08:19:16.039073 r2,work begin 2010-04-21 08:24:28.065807 r2
2472,work begin 2010-04-21 08:24:28.065807 r2,meal_preparation begin 2010-04-21 08:31:06.068111 r2
