,0,1
2260,leave_home begin 2010-02-18 07:14:04.039223 r1,enter_home begin 2010-02-19 02:30:21.054807 r1
2261,enter_home begin 2010-02-19 02:30:21.054807 r1,meal_preparation begin 2010-02-19 02:30:44.065052 r1
2262,meal_preparation begin 2010-02-19 02:30:44.065052 r1,personal_hygiene begin 2010-02-19 02:34:17.059758 r1
2263,personal_hygiene begin 2010-02-19 02:34:17.059758 r1,work begin 2010-02-19 02:35:10.066687 r1
2264,work begin 2010-02-19 02:35:10.066687 r1,meal_preparation begin 2010-02-19 02:36:38.050219 r1
2265,meal_preparation begin 2010-02-19 02:36:38.050219 r1,eating begin 2010-02-19 02:40:56.081754 r1
2266,eating begin 2010-02-19 02:40:56.081754 r1,sleeping_not_in_bed begin 2010-02-19 03:31:08.002051 r1
2267,sleeping_not_in_bed begin 2010-02-19 03:31:08.002051 r1,personal_hygiene begin 2010-02-19 06:24:33.061182 r1
2268,personal_hygiene begin 2010-02-19 06:24:33.061182 r1,sleep begin 2010-02-19 06:32:22.009155 r1
2269,sleep begin 2010-02-19 06:32:22.009155 r1,personal_hygiene begin 2010-02-19 07:28:51.070173 r1
2270,personal_hygiene begin 2010-02-19 07:28:51.070173 r1,work begin 2010-02-19 07:47:03.043113 r1
2271,work begin 2010-02-19 07:47:03.043113 r1,work begin 2010-02-19 08:02:34.009781 r1
2272,work begin 2010-02-19 08:02:34.009781 r1,meal_preparation begin 2010-02-19 08:28:29.066292 r1
2273,meal_preparation begin 2010-02-19 08:28:29.066292 r1,enter_home begin 2010-02-20 03:16:39.091759 r1
2274,enter_home begin 2010-02-20 03:16:39.091759 r1,work begin 2010-02-20 03:20:16.003203 r1
2275,work begin 2010-02-20 03:20:16.003203 r1,personal_hygiene begin 2010-02-20 03:37:43.008363 r1
2276,personal_hygiene begin 2010-02-20 03:37:43.008363 r1,work begin 2010-02-20 03:40:53.006311 r1
2277,work begin 2010-02-20 03:40:53.006311 r1,work begin 2010-02-20 03:43:37.040773 r1
2278,work begin 2010-02-20 03:43:37.040773 r1,sleep begin 2010-02-20 03:49:35.012724 r1
2279,sleep begin 2010-02-20 03:49:35.012724 r1,personal_hygiene begin 2010-02-20 08:24:13.031883 r1
2280,personal_hygiene begin 2010-02-20 08:24:13.031883 r1,work begin 2010-02-20 08:26:12.091142 r1
2281,work begin 2010-02-20 08:26:12.091142 r1,work begin 2010-02-20 08:29:59.021344 r1
2282,work begin 2010-02-20 08:29:59.021344 r1,work begin 2010-02-20 08:41:07.055139 r1
2283,work begin 2010-02-20 08:41:07.055139 r1,leave_home begin 2010-02-20 08:46:27.052938 r1
2284,leave_home begin 2010-02-20 08:46:27.052938 r1,watch_tv begin 2010-02-20 23:00:08.034407 r1
2285,watch_tv begin 2010-02-20 23:00:08.034407 r1,work begin 2010-02-21 00:10:27.013174 r1
2286,work begin 2010-02-21 00:10:27.013174 r1,personal_hygiene begin 2010-02-21 00:14:30.073717 r1
2287,personal_hygiene begin 2010-02-21 00:14:30.073717 r1,sleep begin 2010-02-21 00:19:36.082083 r1
2288,sleep begin 2010-02-21 00:19:36.082083 r1,leave_home begin 2010-02-21 04:42:23.057368 r1
2289,leave_home begin 2010-02-21 04:42:23.057368 r1,sleep begin 2010-02-21 23:04:21.087789 r1
2290,sleep begin 2010-02-21 23:04:21.087789 r1,work begin 2010-02-21 23:12:12.099803 r1
2291,work begin 2010-02-21 23:12:12.099803 r1,meal_preparation begin 2010-02-21 23:15:19.047209 r1
2292,meal_preparation begin 2010-02-21 23:15:19.047209 r1,work begin 2010-02-21 23:19:06.058013 r1
2293,work begin 2010-02-21 23:19:06.058013 r1,sleep begin 2010-02-21 23:24:40.052022 r1
2294,sleep begin 2010-02-21 23:24:40.052022 r1,meal_preparation begin 2010-02-22 00:05:44.066165 r1
2295,meal_preparation begin 2010-02-22 00:05:44.066165 r1,sleep begin 2010-02-22 00:16:40.023179 r1
2296,sleep begin 2010-02-22 00:16:40.023179 r1,personal_hygiene begin 2010-02-22 00:40:50.070261 r1
2297,personal_hygiene begin 2010-02-22 00:40:50.070261 r1,sleep begin 2010-02-22 00:42:36.059849 r1
2298,sleep begin 2010-02-22 00:42:36.059849 r1,personal_hygiene begin 2010-02-22 07:47:50.066757 r1
2299,personal_hygiene begin 2010-02-22 07:47:50.066757 r1,work begin 2010-02-22 07:52:22.042783 r1
2300,work begin 2010-02-22 07:52:22.042783 r1,work begin 2010-02-22 08:04:03.068158 r1
2301,work begin 2010-02-22 08:04:03.068158 r1,work begin 2010-02-22 08:20:37.066332 r1
2302,work begin 2010-02-22 08:20:37.066332 r1,meal_preparation begin 2010-02-22 08:22:26.063232 r1
2303,meal_preparation begin 2010-02-22 08:22:26.063232 r1,sleep begin 2010-02-22 23:00:15.082381 r1
2304,sleep begin 2010-02-22 23:00:15.082381 r1,personal_hygiene begin 2010-02-23 00:15:57.012835 r1
2305,personal_hygiene begin 2010-02-23 00:15:57.012835 r1,work begin 2010-02-23 00:19:08.021121 r1
2306,work begin 2010-02-23 00:19:08.021121 r1,sleep begin 2010-02-23 00:21:38.086185 r1
2307,sleep begin 2010-02-23 00:21:38.086185 r1,leave_home begin 2010-02-23 04:38:37.073995 r1
2308,leave_home begin 2010-02-23 04:38:37.073995 r1,enter_home begin 2010-02-24 03:54:16.098345 r1
2309,enter_home begin 2010-02-24 03:54:16.098345 r1,personal_hygiene begin 2010-02-24 03:56:39.032114 r1
2310,personal_hygiene begin 2010-02-24 03:56:39.032114 r1,personal_hygiene begin 2010-02-24 03:58:02.018536 r1
2311,personal_hygiene begin 2010-02-24 03:58:02.018536 r1,work begin 2010-02-24 03:59:12.079661 r1
2312,work begin 2010-02-24 03:59:12.079661 r1,personal_hygiene begin 2010-02-24 04:01:49.000244 r1
2313,personal_hygiene begin 2010-02-24 04:01:49.000244 r1,work begin 2010-02-24 04:03:19.005719 r1
2314,work begin 2010-02-24 04:03:19.005719 r1,sleep begin 2010-02-24 04:08:21.045176 r1
2315,sleep begin 2010-02-24 04:08:21.045176 r1,personal_hygiene begin 2010-02-24 08:11:07.014415 r1
2316,personal_hygiene begin 2010-02-24 08:11:07.014415 r1,work begin 2010-02-24 23:00:00.020796 r1
2317,work begin 2010-02-24 23:00:00.020796 r1,sleep begin 2010-02-24 23:32:07.098835 r1
2318,sleep begin 2010-02-24 23:32:07.098835 r1,enter_home begin 2010-02-26 04:08:29.076166 r1
2319,enter_home begin 2010-02-26 04:08:29.076166 r1,personal_hygiene begin 2010-02-26 04:09:53.011704 r1
2320,personal_hygiene begin 2010-02-26 04:09:53.011704 r1,work begin 2010-02-26 04:12:34.073797 r1
2321,work begin 2010-02-26 04:12:34.073797 r1,sleep begin 2010-02-26 04:33:47.012617 r1
2322,sleep begin 2010-02-26 04:33:47.012617 r1,personal_hygiene begin 2010-02-26 08:11:58.098703 r1
2323,personal_hygiene begin 2010-02-26 08:11:58.098703 r1,bathing begin 2010-02-26 08:14:43.009184 r1
2324,bathing begin 2010-02-26 08:14:43.009184 r1,work begin 2010-02-26 08:27:59.022272 r1
2325,work begin 2010-02-26 08:27:59.022272 r1,personal_hygiene begin 2010-02-26 08:39:36.070539 r1
2326,personal_hygiene begin 2010-02-26 08:39:36.070539 r1,work begin 2010-02-26 08:43:59.018141 r1
2327,work begin 2010-02-26 08:43:59.018141 r1,meal_preparation begin 2010-02-26 08:52:15.006767 r1
2328,meal_preparation begin 2010-02-26 08:52:15.006767 r1,enter_home begin 2010-02-26 23:53:47.007345 r1
2329,enter_home begin 2010-02-26 23:53:47.007345 r1,work begin 2010-02-26 23:54:38.086731 r1
2330,work begin 2010-02-26 23:54:38.086731 r1,meal_preparation begin 2010-02-26 23:57:26.089837 r1
2331,meal_preparation begin 2010-02-26 23:57:26.089837 r1,personal_hygiene begin 2010-02-27 00:10:33.003621 r1
2332,personal_hygiene begin 2010-02-27 00:10:33.003621 r1,work begin 2010-02-27 00:12:32.091629 r1
2333,work begin 2010-02-27 00:12:32.091629 r1,personal_hygiene begin 2010-02-27 00:31:21.077533 r1
2334,personal_hygiene begin 2010-02-27 00:31:21.077533 r1,sleep begin 2010-02-27 00:35:18.042684 r1
2335,sleep begin 2010-02-27 00:35:18.042684 r1,bed_toilet_transition begin 2010-02-27 08:22:30.073589 r1
2336,bed_toilet_transition begin 2010-02-27 08:22:30.073589 r1,leave_home begin 2010-02-27 08:26:41.084577 r1
2337,leave_home begin 2010-02-27 08:26:41.084577 r1,enter_home begin 2010-02-27 23:44:13.058505 r1
2338,enter_home begin 2010-02-27 23:44:13.058505 r1,work begin 2010-02-27 23:44:46.002401 r1
2339,work begin 2010-02-27 23:44:46.002401 r1,sleep begin 2010-02-27 23:51:36.036576 r1
2340,sleep begin 2010-02-27 23:51:36.036576 r1,personal_hygiene begin 2010-02-28 04:37:48.002507 r1
2341,personal_hygiene begin 2010-02-28 04:37:48.002507 r1,work begin 2010-02-28 04:43:35.006134 r1
2342,work begin 2010-02-28 04:43:35.006134 r1,enter_home begin 2010-02-28 04:46:29.097668 r1
2343,enter_home begin 2010-02-28 04:46:29.097668 r1,enter_home begin 2010-03-01 03:42:59.059307 r1
2344,enter_home begin 2010-03-01 03:42:59.059307 r1,work begin 2010-03-01 03:43:51.074476 r1
2345,work begin 2010-03-01 03:43:51.074476 r1,personal_hygiene begin 2010-03-01 03:56:34.099412 r1
2346,personal_hygiene begin 2010-03-01 03:56:34.099412 r1,personal_hygiene begin 2010-03-01 04:07:19.007802 r1
2347,personal_hygiene begin 2010-03-01 04:07:19.007802 r1,sleep begin 2010-03-01 04:11:37.055378 r1
2348,sleep begin 2010-03-01 04:11:37.055378 r1,personal_hygiene begin 2010-03-01 08:07:44.002368 r1
2349,personal_hygiene begin 2010-03-01 08:07:44.002368 r1,work begin 2010-03-01 08:20:25.070276 r1
2350,work begin 2010-03-01 08:20:25.070276 r1,personal_hygiene begin 2010-03-01 08:33:39.004575 r1
2351,personal_hygiene begin 2010-03-01 08:33:39.004575 r1,work begin 2010-03-01 08:43:31.006496 r1
2352,work begin 2010-03-01 08:43:31.006496 r1,personal_hygiene begin 2010-03-01 08:46:43.067649 r1
2353,personal_hygiene begin 2010-03-01 08:46:43.067649 r1,work begin 2010-03-01 08:47:12.036647 r1
2354,work begin 2010-03-01 08:47:12.036647 r1,leave_home begin 2010-03-01 08:51:33.024944 r1
2355,leave_home begin 2010-03-01 08:51:33.024944 r1,enter_home begin 2010-03-02 00:07:11.059575 r1
2356,enter_home begin 2010-03-02 00:07:11.059575 r1,work begin 2010-03-02 00:09:32.075447 r1
2357,work begin 2010-03-02 00:09:32.075447 r1,personal_hygiene begin 2010-03-02 00:15:24.068474 r1
2358,personal_hygiene begin 2010-03-02 00:15:24.068474 r1,work begin 2010-03-02 00:17:24.023696 r1
2359,work begin 2010-03-02 00:17:24.023696 r1,sleep begin 2010-03-02 00:46:55.010419 r1
2360,sleep begin 2010-03-02 00:46:55.010419 r1,personal_hygiene begin 2010-03-02 04:42:24.046796 r1
2361,personal_hygiene begin 2010-03-02 04:42:24.046796 r1,work begin 2010-03-02 04:45:06.000058 r1
2362,work begin 2010-03-02 04:45:06.000058 r1,leave_home begin 2010-03-02 04:48:17.056976 r1
2363,leave_home begin 2010-03-02 04:48:17.056976 r1,watch_tv begin 2010-03-02 23:01:18.000515 r1
2364,watch_tv begin 2010-03-02 23:01:18.000515 r1,personal_hygiene begin 2010-03-03 01:05:57.085806 r1
2365,personal_hygiene begin 2010-03-03 01:05:57.085806 r1,watch_tv begin 2010-03-03 01:09:21.000982 r1
2366,watch_tv begin 2010-03-03 01:09:21.000982 r1,meal_preparation begin 2010-03-03 02:44:38.012541 r1
2367,meal_preparation begin 2010-03-03 02:44:38.012541 r1,work begin 2010-03-03 02:49:38.035884 r1
2368,work begin 2010-03-03 02:49:38.035884 r1,sleep begin 2010-03-03 03:01:05.003779 r1
2369,sleep begin 2010-03-03 03:01:05.003779 r1,personal_hygiene begin 2010-03-03 07:22:58.000441 r1
2370,personal_hygiene begin 2010-03-03 07:22:58.000441 r1,work begin 2010-03-03 07:29:42.080738 r1
2371,work begin 2010-03-03 07:29:42.080738 r1,work begin 2010-03-03 08:17:18.080084 r1
2372,work begin 2010-03-03 08:17:18.080084 r1,personal_hygiene begin 2010-03-03 08:22:00.068067 r1
2373,personal_hygiene begin 2010-03-03 08:22:00.068067 r1,personal_hygiene begin 2010-03-03 08:28:21.024609 r1
2374,personal_hygiene begin 2010-03-03 08:28:21.024609 r1,meal_preparation begin 2010-03-03 08:33:12.027813 r1
2375,meal_preparation begin 2010-03-03 08:33:12.027813 r1,personal_hygiene begin 2010-03-03 08:33:35.014826 r1
2376,personal_hygiene begin 2010-03-03 08:33:35.014826 r1,work begin 2010-03-03 08:35:44.090784 r1
2377,work begin 2010-03-03 08:35:44.090784 r1,leave_home begin 2010-03-03 08:55:04.090079 r1
2378,leave_home begin 2010-03-03 08:55:04.090079 r1,enter_home begin 2010-03-04 01:27:46.020892 r1
2379,enter_home begin 2010-03-04 01:27:46.020892 r1,work begin 2010-03-04 01:33:19.093294 r1
2380,work begin 2010-03-04 01:33:19.093294 r1,personal_hygiene begin 2010-03-04 01:46:54.050214 r1
2381,personal_hygiene begin 2010-03-04 01:46:54.050214 r1,sleep begin 2010-03-04 01:53:16.005378 r1
2382,sleep begin 2010-03-04 01:53:16.005378 r1,sleep begin 2010-03-04 02:21:57.004148 r1
2383,sleep begin 2010-03-04 02:21:57.004148 r1,bed_toilet_transition begin 2010-03-04 03:55:20.044773 r1
2384,bed_toilet_transition begin 2010-03-04 03:55:20.044773 r1,personal_hygiene begin 2010-03-04 06:07:46.008833 r1
2385,personal_hygiene begin 2010-03-04 06:07:46.008833 r1,personal_hygiene begin 2010-03-04 06:09:23.048238 r1
2386,personal_hygiene begin 2010-03-04 06:09:23.048238 r1,leave_home begin 2010-03-04 06:12:43.079634 r1
2387,leave_home begin 2010-03-04 06:12:43.079634 r1,enter_home begin 2010-03-04 08:18:42.062162 r1
2388,enter_home begin 2010-03-04 08:18:42.062162 r1,enter_home begin 2010-03-06 23:18:14.016562 r1
2389,enter_home begin 2010-03-06 23:18:14.016562 r1,work begin 2010-03-06 23:18:58.086246 r1
2390,work begin 2010-03-06 23:18:58.086246 r1,sleep begin 2010-03-06 23:46:38.078588 r1
2391,sleep begin 2010-03-06 23:46:38.078588 r1,personal_hygiene begin 2010-03-06 23:58:58.036905 r1
2392,personal_hygiene begin 2010-03-06 23:58:58.036905 r1,work begin 2010-03-07 00:01:54.067677 r1
2393,work begin 2010-03-07 00:01:54.067677 r1,leave_home begin 2010-03-07 00:03:33.023218 r1
2394,leave_home begin 2010-03-07 00:03:33.023218 r1,enter_home begin 2010-03-07 02:09:22.068752 r1
2395,enter_home begin 2010-03-07 02:09:22.068752 r1,sleep begin 2010-03-07 02:12:43.098056 r1
2396,sleep begin 2010-03-07 02:12:43.098056 r1,leave_home begin 2010-03-07 02:24:16.055696 r1
2397,leave_home begin 2010-03-07 02:24:16.055696 r1,enter_home begin 2010-03-08 02:39:45.005646 r1
2398,enter_home begin 2010-03-08 02:39:45.005646 r1,work begin 2010-03-08 02:40:26.026412 r1
2399,work begin 2010-03-08 02:40:26.026412 r1,personal_hygiene begin 2010-03-08 02:49:12.004454 r1
2400,personal_hygiene begin 2010-03-08 02:49:12.004454 r1,work begin 2010-03-08 02:51:52.066589 r1
2401,work begin 2010-03-08 02:51:52.066589 r1,sleep begin 2010-03-08 02:57:11.038044 r1
2402,sleep begin 2010-03-08 02:57:11.038044 r1,personal_hygiene begin 2010-03-08 07:43:49.073656 r1
2403,personal_hygiene begin 2010-03-08 07:43:49.073656 r1,work begin 2010-03-08 08:09:23.041587 r1
2404,work begin 2010-03-08 08:09:23.041587 r1,enter_home begin 2010-03-09 00:50:18.000596 r1
2405,enter_home begin 2010-03-09 00:50:18.000596 r1,work begin 2010-03-09 00:50:59.023672 r1
2406,work begin 2010-03-09 00:50:59.023672 r1,sleep begin 2010-03-09 00:58:50.087547 r1
2407,sleep begin 2010-03-09 00:58:50.087547 r1,personal_hygiene begin 2010-03-09 04:14:16.083286 r1
2408,personal_hygiene begin 2010-03-09 04:14:16.083286 r1,sleep begin 2010-03-09 04:17:19.014132 r1
2409,sleep begin 2010-03-09 04:17:19.014132 r1,leave_home begin 2010-03-09 04:45:28.006585 r1
2410,leave_home begin 2010-03-09 04:45:28.006585 r1,watch_tv begin 2010-03-09 23:06:12.060494 r1
2411,watch_tv begin 2010-03-09 23:06:12.060494 r1,work begin 2010-03-09 23:09:27.063864 r1
2412,work begin 2010-03-09 23:09:27.063864 r1,sleep begin 2010-03-10 00:36:22.093531 r1
2413,sleep begin 2010-03-10 00:36:22.093531 r1,sleep begin 2010-03-10 04:47:39.083365 r1
2414,sleep begin 2010-03-10 04:47:39.083365 r1,personal_hygiene begin 2010-03-10 08:03:04.093395 r1
2415,personal_hygiene begin 2010-03-10 08:03:04.093395 r1,work begin 2010-03-10 08:07:14.081543 r1
2416,work begin 2010-03-10 08:07:14.081543 r1,work begin 2010-03-10 23:00:18.074198 r1
2417,work begin 2010-03-10 23:00:18.074198 r1,sleep begin 2010-03-11 00:05:40.000678 r1
2418,sleep begin 2010-03-11 00:05:40.000678 r1,meal_preparation begin 2010-03-11 01:00:35.004755 r1
2419,meal_preparation begin 2010-03-11 01:00:35.004755 r1,personal_hygiene begin 2010-03-11 01:11:42.060938 r1
2420,personal_hygiene begin 2010-03-11 01:11:42.060938 r1,personal_hygiene begin 2010-03-11 01:24:13.027592 r1
2421,personal_hygiene begin 2010-03-11 01:24:13.027592 r1,work begin 2010-03-11 01:36:43.092503 r1
2422,work begin 2010-03-11 01:36:43.092503 r1,sleep begin 2010-03-11 02:11:23.063768 r1
2423,sleep begin 2010-03-11 02:11:23.063768 r1,personal_hygiene begin 2010-03-11 08:09:56.001222 r1
2424,personal_hygiene begin 2010-03-11 08:09:56.001222 r1,meal_preparation begin 2010-03-11 08:22:34.004496 r1
2425,meal_preparation begin 2010-03-11 08:22:34.004496 r1,work begin 2010-03-11 08:24:26.098332 r1
2426,work begin 2010-03-11 08:24:26.098332 r1,enter_home begin 2010-03-12 00:15:33.081204 r1
2427,enter_home begin 2010-03-12 00:15:33.081204 r1,work begin 2010-03-12 00:15:56.097456 r1
2428,work begin 2010-03-12 00:15:56.097456 r1,sleep begin 2010-03-12 01:06:08.031541 r1
2429,sleep begin 2010-03-12 01:06:08.031541 r1,sleep begin 2010-03-12 01:21:49.004573 r1
2430,sleep begin 2010-03-12 01:21:49.004573 r1,personal_hygiene begin 2010-03-12 01:30:37.069195 r1
2431,personal_hygiene begin 2010-03-12 01:30:37.069195 r1,sleep begin 2010-03-12 01:35:09.070569 r1
2432,sleep begin 2010-03-12 01:35:09.070569 r1,sleep begin 2010-03-12 07:43:00.040523 r1
2433,sleep begin 2010-03-12 07:43:00.040523 r1,work begin 2010-03-12 08:37:13.025425 r1
2434,work begin 2010-03-12 08:37:13.025425 r1,personal_hygiene begin 2010-03-12 08:45:27.058584 r1
2435,personal_hygiene begin 2010-03-12 08:45:27.058584 r1,work begin 2010-03-12 08:57:30.036098 r1
2436,work begin 2010-03-12 08:57:30.036098 r1,enter_home begin 2010-03-21 00:09:33.054508 r1
2437,enter_home begin 2010-03-21 00:09:33.054508 r1,work begin 2010-03-21 00:10:12.019394 r1
2438,work begin 2010-03-21 00:10:12.019394 r1,personal_hygiene begin 2010-03-21 00:16:47.058213 r1
2439,personal_hygiene begin 2010-03-21 00:16:47.058213 r1,work begin 2010-03-21 00:23:03.036546 r1
2440,work begin 2010-03-21 00:23:03.036546 r1,sleep begin 2010-03-21 00:40:57.069552 r1
2441,sleep begin 2010-03-21 00:40:57.069552 r1,personal_hygiene begin 2010-03-21 04:32:10.034899 r1
2442,personal_hygiene begin 2010-03-21 04:32:10.034899 r1,personal_hygiene begin 2010-03-21 04:39:24.045261 r1
2443,personal_hygiene begin 2010-03-21 04:39:24.045261 r1,leave_home begin 2010-03-21 04:42:05.016605 r1
2444,leave_home begin 2010-03-21 04:42:05.016605 r1,sleep begin 2010-03-21 23:02:19.026112 r1
2445,sleep begin 2010-03-21 23:02:19.026112 r1,personal_hygiene begin 2010-03-22 01:53:24.019163 r1
2446,personal_hygiene begin 2010-03-22 01:53:24.019163 r1,personal_hygiene begin 2010-03-22 02:02:35.089009 r1
2447,personal_hygiene begin 2010-03-22 02:02:35.089009 r1,work begin 2010-03-22 02:12:45.087448 r1
2448,work begin 2010-03-22 02:12:45.087448 r1,sleep begin 2010-03-22 02:18:44.020497 r1
2449,sleep begin 2010-03-22 02:18:44.020497 r1,personal_hygiene begin 2010-03-22 08:03:35.008079 r1
2450,personal_hygiene begin 2010-03-22 08:03:35.008079 r1,work begin 2010-03-22 08:17:27.007644 r1
2451,work begin 2010-03-22 08:17:27.007644 r1,sleep begin 2010-03-22 23:01:40.078588 r1
2452,sleep begin 2010-03-22 23:01:40.078588 r1,personal_hygiene begin 2010-03-23 04:46:04.040353 r1
2453,personal_hygiene begin 2010-03-23 04:46:04.040353 r1,leave_home begin 2010-03-23 04:54:21.002453 r1
2454,leave_home begin 2010-03-23 04:54:21.002453 r1,enter_home begin 2010-03-24 02:21:54.012959 r1
2455,enter_home begin 2010-03-24 02:21:54.012959 r1,personal_hygiene begin 2010-03-24 02:24:23.058495 r1
2456,personal_hygiene begin 2010-03-24 02:24:23.058495 r1,work begin 2010-03-24 02:29:32.001762 r1
2457,work begin 2010-03-24 02:29:32.001762 r1,sleep begin 2010-03-24 02:41:34.090621 r1
2458,sleep begin 2010-03-24 02:41:34.090621 r1,personal_hygiene begin 2010-03-24 08:25:33.028853 r1
2459,personal_hygiene begin 2010-03-24 08:25:33.028853 r1,personal_hygiene begin 2010-03-24 08:30:36.045415 r1
2460,personal_hygiene begin 2010-03-24 08:30:36.045415 r1,meal_preparation begin 2010-03-24 08:34:20.004873 r1
2461,meal_preparation begin 2010-03-24 08:34:20.004873 r1,leave_home begin 2010-03-24 08:41:18.078737 r1
2462,leave_home begin 2010-03-24 08:41:18.078737 r1,sleep begin 2010-03-24 23:00:26.002778 r1
2463,sleep begin 2010-03-24 23:00:26.002778 r1,personal_hygiene begin 2010-03-25 00:22:37.082697 r1
2464,personal_hygiene begin 2010-03-25 00:22:37.082697 r1,bathing begin 2010-03-25 00:25:19.058508 r1
